1.410299084198176178e+00 2.520149545818263448e+00
-3.810140634830097017e-01 1.544995107138721568e+00
-3.030566668269146224e-01 6.098578648327444007e-01
-1.045847384483311382e+00 -2.162772490670727965e+00
-1.159162732539412016e-01 1.748258654698716219e+00
-1.644842201484164823e+00 -4.841594345098737540e-01
-2.051728404376995107e-01 9.316958814334824757e-02
-1.515276769472391649e+00 -1.024853336644289570e+00
9.493219425203407447e-01 -6.717497431607651059e-02
3.969820732916938821e-01 -1.193259028907604824e+00
-1.866488190353187988e-03 5.552661318573502399e-04
-7.571212390420590799e-01 4.056896759883389936e-01
7.115813023519838021e-01 -5.805273522107892159e-01
1.512054571247220258e-01 -3.951962278964056829e-01
8.860079388714551252e-01 1.607567830038889367e+00
6.810434808845211574e-01 1.072502437866746261e+00
6.648927390068577470e-01 -1.261222106600997928e-01
-5.548532926283884503e-01 2.680323819036108390e-01
4.954811957130238476e-01 -1.438230747773788787e+00
-1.383342737314487314e+00 -9.050500749388667998e-01
-1.561452939377754312e+00 1.116838030135441029e+00
9.253608308294587470e-01 1.028327509978726573e+00
4.089604324062151575e-01 -1.140963276067877619e+00
-6.430438737035722996e-01 6.580241500515088705e-04
-8.677776393115669284e-01 1.626685590243321267e+00
4.904642546996659108e-02 -8.083012269981040276e-01
1.430162653954867857e-01 -2.926569884601130767e+00
1.071034209663839665e+00 -1.289639502975360452e+00
6.474427425641795519e-01 -1.210412078237324218e+00
4.366640306182490994e-01 -1.582378764521645553e-01
-1.577051978100235008e+00 1.659778696814196541e+00
1.142334171034485424e+00 5.093786119095963238e-01
-4.869629996837635533e-01 -1.143003481086115158e+00
1.098965566743684841e+00 1.408990217981906934e+00
-3.521715917504769089e-01 9.132480799771046653e-01
2.862880140465881018e-01 -1.054198771742204666e-01
5.274652272724476010e-01 9.667994331857340251e-01
-7.202210940920882321e-01 -1.788259908016363586e-01
-6.911209733297677404e-01 -4.937246641232522215e-01
2.499814056818523422e-01 -9.352326745361179139e-01
4.173014597455453334e-01 -1.081495484046582467e+00
-8.243574158627702264e-01 3.684965498000844497e-01
5.100419409270736670e-01 -3.253560867057811445e-01
9.567510069385876115e-01 6.398988263699924017e-01
3.075541854621906546e-01 -5.616467119668749897e-01
1.598537357487512800e+00 9.082398803896586381e-01
9.045820627201159314e-02 1.692424954667784531e+00
-4.261946336168276894e-01 -5.457269070741244815e-02
6.164288175775717304e-01 9.092969718811747537e-01
-1.474413191408384671e+00 8.943841190541379493e-01
-1.118569431663069269e-01 7.832960557694751413e-02
1.295177810400835738e-01 3.429016032653688928e-01
-8.426807585308718762e-01 -5.974024761929372929e-01
7.280632285064776443e-01 -3.527103748046786502e-01
8.329762773348325933e-01 -2.509962665389322112e+00
-1.927200048209259942e+00 -2.010888987028542463e+00
1.629385371867820398e+00 4.655245903759527293e-01
-1.657854427097414707e+00 -4.109732652532439579e-01
7.364620886669015487e-01 -7.151770435064663811e-01
9.412010543553873676e-01 1.024381963585883071e+00
-4.333174944316390831e-01 -5.647468147960178486e-01
2.293145244657090465e-01 1.885529451507513610e+00
5.508801674066047260e-01 2.007083019614858688e-01
-4.506395414086306062e-01 6.933322808776636315e-01
1.633263637655178346e+00 -6.903589706976482887e-01
1.060632838939065348e+00 7.526178200486960401e-01
-1.156597834175568384e-02 -7.965997218284029957e-01
-1.074775830391282883e+00 1.398641530677785738e+00
1.446698667982043718e-01 -1.419407038720168213e-01
-1.764243167771112786e+00 2.239118682735596333e-01
-1.083592171227539147e+00 6.450242856604530006e-01
2.130316559701956880e+00 -8.613696622635068634e-01
-1.396832706047969275e+00 -1.376422638910437923e+00
-1.215809891560937883e+00 1.501200220774768224e-01
-5.790492279332504211e-01 1.415007074479444071e+00
-1.224242624481687747e+00 4.206838159483675121e-01
-4.979623280229141802e-01 8.303345665390808872e-01
1.417400468816666648e-01 -4.565890774580947387e-01
