0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+01 1.799666015389159157e-02
2.000000000000000000e+01 6.502840404890138093e-02
3.000000000000000000e+01 1.246502013371393880e-01
4.000000000000000000e+01 1.836677679475624825e-01
5.000000000000000000e+01 2.518498242175717383e-01
6.000000000000000000e+01 3.338898225997773972e-01
7.000000000000000000e+01 4.299452603719924326e-01
8.000000000000000000e+01 5.374917272271276802e-01
9.000000000000000000e+01 6.567381054227436898e-01
1.000000000000000000e+02 7.812248344241549125e-01
1.100000000000000000e+02 9.108212015650313242e-01
1.200000000000000000e+02 1.035043292242828761e+00
1.300000000000000000e+02 1.123351145259369410e+00
1.400000000000000000e+02 1.201778938015761744e+00
1.500000000000000000e+02 1.304819022972183662e+00
1.600000000000000000e+02 1.429106850739496837e+00
1.700000000000000000e+02 1.561706622742673467e+00
1.800000000000000000e+02 1.673064832375200206e+00
1.900000000000000000e+02 1.786354280400325845e+00
2.000000000000000000e+02 1.860290190502204455e+00
2.100000000000000000e+02 1.895939698224064163e+00
2.200000000000000000e+02 1.961575285129031565e+00
2.300000000000000000e+02 2.073125636842775510e+00
2.400000000000000000e+02 2.185978261393415778e+00
2.500000000000000000e+02 2.289026143966290672e+00
2.600000000000000000e+02 2.379725771694881864e+00
2.700000000000000000e+02 2.489424827918047534e+00
2.800000000000000000e+02 2.602328585590230503e+00
2.900000000000000000e+02 2.699259782138269781e+00
3.000000000000000000e+02 2.825873620887043636e+00
3.100000000000000000e+02 2.975934964347186629e+00
3.200000000000000000e+02 3.125992835486341548e+00
3.300000000000000000e+02 3.206334142122398756e+00
3.400000000000000000e+02 3.266059657321030762e+00
3.500000000000000000e+02 3.340466422729634122e+00
3.600000000000000000e+02 3.421354197804634012e+00
3.700000000000000000e+02 3.486245832851444515e+00
3.800000000000000000e+02 3.582110399075327134e+00
3.900000000000000000e+02 3.706982026124302720e+00
4.000000000000000000e+02 3.831114553426663072e+00
4.100000000000000000e+02 3.943252888184210825e+00
4.200000000000000000e+02 4.031759468762684762e+00
4.300000000000000000e+02 4.129620458317054599e+00
4.400000000000000000e+02 4.226286467899115884e+00
4.500000000000000000e+02 4.319939109557711987e+00
4.600000000000000000e+02 4.441852876836192898e+00
4.700000000000000000e+02 4.588679876619115916e+00
4.800000000000000000e+02 4.784941479233378203e+00
4.900000000000000000e+02 5.005789867491389877e+00
5.000000000000000000e+02 5.207960400880644158e+00
5.100000000000000000e+02 5.385327381558806081e+00
5.200000000000000000e+02 5.504086899806703848e+00
5.300000000000000000e+02 5.624733645260096004e+00
5.400000000000000000e+02 5.725431035583977923e+00
5.500000000000000000e+02 5.814515899106128316e+00
5.600000000000000000e+02 5.953091698344161742e+00
5.700000000000000000e+02 6.069943422184717718e+00
5.800000000000000000e+02 6.176909790906930375e+00
5.900000000000000000e+02 6.327220907915815040e+00
6.000000000000000000e+02 6.446272578606816239e+00
6.100000000000000000e+02 6.534862462152703166e+00
6.200000000000000000e+02 6.631649983605345078e+00
6.300000000000000000e+02 6.782848045419908267e+00
6.400000000000000000e+02 6.943907203195115230e+00
6.500000000000000000e+02 7.074830788947946481e+00
6.600000000000000000e+02 7.194987401910474034e+00
6.700000000000000000e+02 7.350921655257559806e+00
6.800000000000000000e+02 7.483077387607582232e+00
6.900000000000000000e+02 7.580603066053226868e+00
7.000000000000000000e+02 7.733681254427876794e+00
7.100000000000000000e+02 7.894322291967479366e+00
7.200000000000000000e+02 8.041143684945566861e+00
7.300000000000000000e+02 8.199982137659052484e+00
7.400000000000000000e+02 8.410567954385262723e+00
7.500000000000000000e+02 8.633957075886678822e+00
7.600000000000000000e+02 8.856668033649265581e+00
7.700000000000000000e+02 9.053320714589348839e+00
7.800000000000000000e+02 9.259631227179980328e+00
7.900000000000000000e+02 9.455562076173265496e+00
8.000000000000000000e+02 9.634310302366110079e+00
8.100000000000000000e+02 9.757355795262997233e+00
8.200000000000000000e+02 9.797676557830698130e+00
8.300000000000000000e+02 9.859210961704148346e+00
8.400000000000000000e+02 9.959494819457061610e+00
8.500000000000000000e+02 1.003849212609185493e+01
8.600000000000000000e+02 1.016574074646316461e+01
8.700000000000000000e+02 1.027172795856894183e+01
8.800000000000000000e+02 1.037259146330092996e+01
8.900000000000000000e+02 1.045658688931264813e+01
9.000000000000000000e+02 1.048348152722972593e+01
9.100000000000000000e+02 1.052556767304440477e+01
9.200000000000000000e+02 1.055488418969029496e+01
9.300000000000000000e+02 1.055593871196947475e+01
9.400000000000000000e+02 1.055826263321784175e+01
9.500000000000000000e+02 1.059699824818735614e+01
9.600000000000000000e+02 1.066672442101432416e+01
9.700000000000000000e+02 1.087509121843235071e+01
9.800000000000000000e+02 1.109081496026104929e+01
9.900000000000000000e+02 1.123365866331298335e+01
1.000000000000000000e+03 1.140843921151656559e+01
