3.204385201137616157e-01 -1.105550307393879050e+00
-5.652531597031270616e-01 -2.945176854837160962e-01
4.602234460751383205e-01 -5.102101265476123304e-01
-6.920588159041472787e-02 1.318408376553752148e-01
1.418595857798912174e+00 8.604453716466341495e-01
4.499272436232427119e-01 -1.471856591415516391e+00
4.051009910865694397e-01 -2.648832077660825401e+00
-6.201008221684312441e-03 4.784525807667384251e-02
-2.817061274306427721e-01 6.875220291799627459e-01
3.011882956472316519e-01 4.256720883778804532e-01
3.924256026445874790e-01 5.064265666669508503e-01
1.093649202381041574e+00 -6.691701369802305344e-01
5.293734702014334381e-01 -9.127495899050371841e-01
-1.202293430182949319e+00 1.640634244402332798e-01
3.164535915141885591e-01 -4.397826802691997411e-02
6.876994059340912901e-01 1.923180519122576815e+00
1.798947210046459785e-02 1.263654858124728664e-01
-6.700207469457961085e-02 -5.792991912903316942e-01
3.836691162811937672e-01 1.134567293354234785e+00
3.876699486616588808e-01 -1.298678972589293767e+00
-1.245002091085640972e+00 -3.944379459537336041e-01
-8.449425993412037483e-01 9.155458064481341030e-01
7.002760530544980266e-01 4.554842966702835061e-01
-7.441818836031008910e-01 -2.072185100852480810e-01
3.048039814655554847e-01 -2.031541637108031373e-01
3.743726435939617042e-02 -2.529449247575058513e-01
-1.189673479480708035e-02 1.749081517139449149e-01
-8.777224601368638357e-01 -6.380673690232039341e-01
6.024357270920672747e-01 6.239911748827468019e-01
-4.526066946811266867e-01 4.277342989731394152e-01
-6.729094658249594740e-01 -3.010678677938765091e+00
3.676875369635387858e-01 -3.520933349298799864e-01
6.936894435714071605e-01 -6.616627270660141447e-01
1.023013175173042688e+00 -1.454095752048256973e-01
1.334235243159268336e+00 -7.923770672901374323e-02
-3.319494065349210543e-01 -1.541009070075857745e-01
-9.842487175778806552e-02 -2.048800929331585086e-01
1.785531843913453542e+00 2.011863948482930931e-01
1.227349110324835735e-01 -1.608209310905353850e-01
-3.252074782781301798e-01 7.371796031769205504e-01
2.045035269340660822e+00 2.224021274119725167e+00
-9.514184756007293409e-01 3.360127643843763279e-01
-5.709227800200276093e-01 -4.012784907552326419e-01
-4.529075587633251132e-01 -6.143565324445249276e-01
9.040332897144441604e-02 -3.509517196284195895e-01
1.980457144243335244e-01 -3.037092687914970668e-01
3.044669302078801820e-01 -2.258574264392065878e-01
8.014287487186970704e-01 -9.901164150265038266e-01
-3.025622236859904501e-01 -3.464481631189202104e-02
-7.206970009242529285e-01 -1.327442651568434551e+00
8.150308146329745540e-01 1.335797260267887143e+00
-1.267116599257082976e+00 -1.702709521255330871e-01
7.729694949811759530e-01 1.000173877443421289e-01
-8.754730306350548830e-01 -1.783320971350023654e-01
3.552453539021006163e-02 4.374508388167421685e-02
1.236193330146367009e+00 5.340262519125436036e-01
-3.103608222554583018e-01 -5.034481147679285007e-01
-6.975428403994331505e-01 6.866353161085060330e-01
1.191394837768719739e-01 -1.689561989759805760e-01
1.202765555667036690e+00 2.085918966003762698e+00
7.746626724721961121e-01 -5.151182182726249392e-01
-2.072029989675426620e+00 7.593730870685930778e-01
3.071046432010063592e-03 -3.351981872213562474e-01
3.677324570082989852e-01 -5.454662164058133866e-01
-9.111060659395650574e-02 -9.579461220630461904e-01
-3.553117490826944724e-01 2.110277420078732757e-01
-2.088642243338815346e-02 1.528044702458932536e+00
-5.013880728534768176e-03 -2.103641512790057067e-01
-1.365575889107974117e+00 5.892578594167646733e-01
6.683970675704369313e-01 -3.768155789114682741e-01
-4.526530068981300392e-01 -4.575694940639390418e-01
9.495731489869408959e-01 -8.715702570181939335e-02
3.479790903144136700e-03 -3.795070694960594460e-01
4.749269752247956555e-01 7.856604829305785520e-01
-1.568843607856058517e-02 3.111473075926866894e-02
2.439368573815405283e-01 -1.248563611109016369e+00
-1.119328503227663696e-01 -1.078187098198756244e+00
-5.774299472491360996e-01 -6.532729763294479186e-01
-5.030111604953515364e-02 5.739459930709153168e-01
-1.236866138806794968e+00 8.899114785545703121e-02
-1.933505601470197066e-01 -1.701207132252932352e-01
-2.708924116765721868e-01 -9.200665160292978428e-02
1.051785039422859364e-01 3.247794135471017696e-01
-1.800064148079258297e+00 5.226451606584294751e-01
-7.214488123834542632e-01 1.778812624458918634e+00
7.026609470902673849e-01 -2.699600107240778257e-01
-1.046848924770759082e+00 5.521977471981668328e-01
-1.023379987902231392e+00 5.924301057938713422e-02
-9.011734698960901513e-01 1.286834162381884195e+00
-2.982989424402332501e-01 -1.057155749565330954e-01
-1.644595433002529195e+00 -1.198196698410787464e+00
4.894998868745807918e-01 -5.751021780037302022e-01
2.283305632946309505e+00 -7.801808816739513874e-01
-4.427189314016181654e-01 8.747339115850686353e-01
-1.309811128653301404e+00 3.352863224859017888e-01
4.122750496051314634e-02 4.623389315313262693e-01
-3.304422470950936219e-01 9.408854666740763539e-01
8.027605849899206447e-01 -2.519997042153606648e-01
5.800683179204000339e-01 3.237372079286204296e-01
3.559778506882885218e-02 2.638320049492262509e+00
-2.906038344570107679e-01 -7.957247415752843889e-01
-1.528308750938711658e+00 4.218849431432591390e-01
2.572393881761717016e-01 -1.547370499771776098e+00
1.350026604641473948e+00 7.844697629697434671e-01
4.621620201203860412e-01 -1.237251061006944403e-01
5.188064867736904562e-01 3.247840228576477362e+00
7.770707463017429983e-01 -2.717110093620433986e+00
7.692324171540476652e-01 8.892906582734364518e-01
